Posted On,BHK,Rent,Size,Floor,Area Type,Area Locality,City,Furnishing Status,Tenant Preferred,Bathroom,Point of Contact,Index
5/27/2022,3,45000,1500,1 out of 12,Carpet Area,"The Shabad Apartment, Dwarka Sector 13",Delhi,Unfurnished,Bachelors,3,Contact Owner,2553
6/18/2022,2,20000,400,3,Super Area,"Kasturba Niketan, Lajpat Nagar 2",Delhi,Unfurnished,Bachelors/Family,1,Contact Owner,2554
6/11/2022,3,10000,100,1 out of 4,Carpet Area,Krishna Nagar,Delhi,Furnished,Bachelors/Family,2,Contact Owner,2555
6/29/2022,2,5000,500,1 out of 3,Super Area,Sangam Vihar,Delhi,Unfurnished,Bachelors/Family,1,Contact Owner,2556
5/27/2022,2,8000,100,Ground out of 3,Super Area,Rohini Sector 38,Delhi,Unfurnished,Bachelors/Family,2,Contact Owner,2557
5/10/2022,2,13000,455,1 out of 4,Super Area,"DDA Akshardham Apartments, DS 19",Delhi,Unfurnished,Bachelors/Family,1,Contact Owner,2558
4/29/2022,2,15000,80,3 out of 4,Carpet Area,Anand Parbat,Delhi,Semi-Furnished,Bachelors/Family,1,Contact Owner,2559
7/4/2022,2,7500,450,Ground out of 2,Super Area,Burari,Delhi,Unfurnished,Bachelors/Family,1,Contact Owner,2560
6/8/2022,1,6000,400,Ground out of 1,Super Area,"Qutub Vihar, Dwarka",Delhi,Unfurnished,Bachelors/Family,1,Contact Owner,2561
5/23/2022,4,100000,300,1 out of 3,Super Area,Vasant Kunj,Delhi,Unfurnished,Bachelors/Family,4,Contact Owner,2562
5/14/2022,2,12000,700,2 out of 3,Super Area,Rohini Sector 23,Delhi,Semi-Furnished,Bachelors/Family,2,Contact Owner,2563
5/10/2022,2,10000,600,4 out of 5,Super Area,"Mohan Garden, Razapur Khurd",Delhi,Semi-Furnished,Bachelors/Family,2,Contact Owner,2564
5/10/2022,2,10000,800,2 out of 3,Super Area,"Bharthal, Dwarka",Delhi,Semi-Furnished,Bachelors/Family,2,Contact Owner,2565
5/23/2022,2,12000,950,2 out of 3,Super Area,"Chanakya Place, Sitapuri",Delhi,Unfurnished,Bachelors/Family,2,Contact Owner,2566
7/6/2022,2,15000,450,4 out of 4,Super Area,Shadipur,Delhi,Semi-Furnished,Bachelors/Family,1,Contact Owner,2567
6/30/2022,1,10000,450,1 out of 3,Carpet Area,Radhey Shyam Park,Delhi,Unfurnished,Bachelors/Family,1,Contact Owner,2568
7/4/2022,2,12000,68,3 out of 5,Super Area,Uttam Nagar,Delhi,Unfurnished,Bachelors/Family,1,Contact Owner,2569
6/18/2022,2,14500,850,2 out of 4,Carpet Area,"Rajpur Khurd Extension, Rajpur",Delhi,Unfurnished,Bachelors/Family,2,Contact Agent,2570
6/29/2022,2,18500,1000,3 out of 4,Super Area,"Kotla Mubarakpur, South Extension",Delhi,Semi-Furnished,Bachelors/Family,2,Contact Owner,2571
6/4/2022,1,24000,600,4 out of 4,Carpet Area,Rajouri Garden,Delhi,Furnished,Bachelors,1,Contact Agent,2572
5/27/2022,2,11000,65,Ground out of 4,Super Area,New Ashok Nagar,Delhi,Unfurnished,Bachelors/Family,1,Contact Owner,2573
5/19/2022,3,52000,1700,1 out of 1,Carpet Area,Vasant Kunj,Delhi,Semi-Furnished,Bachelors,3,Contact Agent,2574
7/6/2022,3,70000,1800,Ground out of 4,Carpet Area,Lajpat Nagar 3,Delhi,Semi-Furnished,Bachelors/Family,3,Contact Agent,2575
7/4/2022,2,12000,1000,3 out of 4,Super Area,Uttam Nagar,Delhi,Semi-Furnished,Bachelors/Family,1,Contact Owner,2576
7/9/2022,2,22000,900,2 out of 4,Carpet Area,Patparganj,Delhi,Semi-Furnished,Bachelors,2,Contact Agent,2577
6/10/2022,4,200000,2300,1 out of 1,Super Area,Shanti Niketan,Delhi,Semi-Furnished,Bachelors/Family,4,Contact Owner,2578
5/1/2022,2,20000,75,1 out of 3,Super Area,Green Park,Delhi,Unfurnished,Bachelors/Family,2,Contact Owner,2579
5/18/2022,3,45000,200,1 out of 4,Carpet Area,Paschim Vihar Block B1,Delhi,Semi-Furnished,Bachelors,3,Contact Agent,2580
5/23/2022,1,8000,200,2 out of 4,Carpet Area,kst chattarpur Apartments,Delhi,Unfurnished,Bachelors,1,Contact Agent,2581
5/27/2022,1,8000,200,2 out of 4,Carpet Area,kst chattarpur Apartments,Delhi,Unfurnished,Bachelors,1,Contact Agent,2582
5/18/2022,2,9500,450,3 out of 4,Carpet Area,Laxmi Nagar,Delhi,Semi-Furnished,Bachelors/Family,1,Contact Agent,2583
7/7/2022,2,25000,750,1 out of 4,Carpet Area,Karol Bagh,Delhi,Furnished,Bachelors,2,Contact Agent,2584
5/27/2022,2,12000,400,1 out of 4,Carpet Area,kst chattarpur Apartments,Delhi,Unfurnished,Bachelors,1,Contact Agent,2585
6/11/2022,2,24000,84,1 out of 4,Carpet Area,Paschim Vihar,Delhi,Semi-Furnished,Bachelors,2,Contact Agent,2586
5/5/2022,2,27000,90,2 out of 3,Super Area,Rohini Sector 8,Delhi,Unfurnished,Bachelors/Family,2,Contact Owner,2587
7/4/2022,2,18000,90,2 out of 4,Super Area,Mansarovar garden,Delhi,Semi-Furnished,Bachelors/Family,2,Contact Owner,2588
6/20/2022,2,17000,500,1 out of 3,Super Area,Lajpat Nagar,Delhi,Semi-Furnished,Bachelors/Family,2,Contact Owner,2589
5/10/2022,2,15000,75,4 out of 5,Super Area,Adarsh Nagar,Delhi,Unfurnished,Bachelors/Family,2,Contact Owner,2590
5/23/2022,1,13000,512,1 out of 3,Carpet Area,Patel Nagar West,Delhi,Furnished,Bachelors/Family,1,Contact Agent,2591
6/11/2022,3,70000,1500,1 out of 3,Carpet Area,Vasant Kunj,Delhi,Semi-Furnished,Bachelors,3,Contact Agent,2592
7/9/2022,1,14000,446,2 out of 4,Super Area,"Amar Colony, Lajpat Nagar",Delhi,Unfurnished,Bachelors/Family,1,Contact Owner,2593
5/14/2022,3,32000,1100,4 out of 5,Super Area,"Gagan Vihar, Krishna Nagar",Delhi,Semi-Furnished,Bachelors/Family,2,Contact Owner,2594
5/10/2022,1,4000,125,1 out of 2,Super Area,Sangam Vihar,Delhi,Unfurnished,Bachelors/Family,1,Contact Owner,2595
5/10/2022,3,100000,1800,3 out of 5,Super Area,Gautam Nagar,Delhi,Furnished,Bachelors/Family,3,Contact Owner,2596
6/16/2022,3,20000,1300,1 out of 4,Super Area,Chhattarpur,Delhi,Unfurnished,Bachelors/Family,2,Contact Agent,2597
6/20/2022,3,30000,2000,7 out of 10,Super Area,"Ashoka Enclave Apartment, Dwarka Sector 11",Delhi,Semi-Furnished,Family,2,Contact Owner,2598
6/14/2022,2,150000,1200,2 out of 3,Carpet Area,Greater Kailash 1,Delhi,Furnished,Bachelors,2,Contact Owner,2599
6/30/2022,3,19500,125,1 out of 4,Super Area,Uttam Nagar,Delhi,Unfurnished,Bachelors,2,Contact Owner,2600
5/24/2022,2,18000,730,2 out of 3,Carpet Area,"Arjun Nagar, Safdarjung Enclave",Delhi,Unfurnished,Bachelors/Family,2,Contact Agent,2601
5/7/2022,2,25000,160,3 out of 3,Carpet Area,Dr Mukherjee Nagar West,Delhi,Semi-Furnished,Bachelors/Family,2,Contact Owner,2602
5/5/2022,2,18000,1000,Ground out of 2,Super Area,Janakpuri Block B1,Delhi,Unfurnished,Bachelors/Family,2,Contact Owner,2603
5/5/2022,1,10000,450,1 out of 5,Super Area,Paschim Vihar,Delhi,Furnished,Bachelors/Family,1,Contact Owner,2604
5/5/2022,2,12000,75,2 out of 4,Super Area,Mehrauli,Delhi,Furnished,Bachelors/Family,2,Contact Owner,2605
6/18/2022,3,25000,2000,1 out of 3,Super Area,"Karkardooma, Anand Vihar",Delhi,Semi-Furnished,Bachelors,3,Contact Agent,2606
6/18/2022,4,40000,2400,4 out of 4,Super Area,Preet Vihar,Delhi,Unfurnished,Bachelors,3,Contact Agent,2607
6/18/2022,2,30000,1800,Ground out of 2,Super Area,"Karkardooma, Anand Vihar",Delhi,Semi-Furnished,Bachelors,2,Contact Agent,2608
6/18/2022,3,29000,1800,Ground out of 3,Super Area,Mausam Vihar,Delhi,Unfurnished,Family,3,Contact Agent,2609
6/18/2022,3,35000,2200,2 out of 4,Super Area,"Nirman Vihar, Preet Vihar",Delhi,Unfurnished,Bachelors/Family,3,Contact Agent,2610
6/18/2022,3,21000,2200,Ground out of 2,Carpet Area,Vivek Vihar,Delhi,Semi-Furnished,Bachelors/Family,2,Contact Agent,2611
6/18/2022,3,31000,900,3 out of 4,Carpet Area,Surajmal Vihar,Delhi,Semi-Furnished,Bachelors/Family,2,Contact Agent,2612
5/5/2022,2,8000,75,2 out of 4,Super Area,Chhattarpur,Delhi,Unfurnished,Bachelors/Family,1,Contact Owner,2613
5/5/2022,2,15500,75,2 out of 4,Super Area,Saket,Delhi,Semi-Furnished,Bachelors/Family,2,Contact Owner,2614
6/18/2022,3,32000,1800,3 out of 4,Carpet Area,"Gagan Vihar, Krishna Nagar",Delhi,Semi-Furnished,Bachelors/Family,3,Contact Agent,2615
6/18/2022,3,30000,160,2 out of 4,Carpet Area,Surajmal Vihar,Delhi,Semi-Furnished,Bachelors/Family,3,Contact Agent,2616
7/4/2022,4,42000,2700,2 out of 4,Carpet Area,"Pushpanjali, Anand Vihar",Delhi,Semi-Furnished,Bachelors,4,Contact Agent,2617
5/23/2022,3,20500,1050,3 out of 4,Carpet Area,Laxmi Nagar,Delhi,Furnished,Bachelors/Family,2,Contact Agent,2618
5/9/2022,3,60000,1800,2 out of 3,Super Area,Sarvodaya Enclave,Delhi,Furnished,Bachelors/Family,3,Contact Owner,2619
5/23/2022,2,95000,2700,1 out of 3,Super Area,Greater Kailash 2,Delhi,Furnished,Bachelors/Family,2,Contact Agent,2620
5/14/2022,1,16000,499,2 out of 3,Carpet Area,Chittaranjan Park Block K,Delhi,Semi-Furnished,Family,1,Contact Owner,2621
5/17/2022,1,8500,450,3 out of 4,Carpet Area,Sarita Vihar Pocket M,Delhi,Unfurnished,Bachelors,1,Contact Agent,2622
5/5/2022,1,14000,60,3 out of 4,Super Area,"Paryavaran Complex, Sainik Farm",Delhi,Unfurnished,Bachelors/Family,1,Contact Owner,2623
5/11/2022,3,140000,2200,Ground out of 3,Super Area,Defence Colony,Delhi,Unfurnished,Bachelors/Family,3,Contact Agent,2624
4/29/2022,2,8000,130,Ground out of 3,Super Area,Raj Nagar 2,Delhi,Unfurnished,Bachelors/Family,1,Contact Owner,2625
4/29/2022,3,12500,650,3 out of 4,Super Area,Chirag Delhi,Delhi,Semi-Furnished,Bachelors/Family,1,Contact Owner,2626
4/29/2022,2,14000,100,3 out of 4,Super Area,Janakpuri,Delhi,Unfurnished,Bachelors/Family,1,Contact Owner,2627
4/29/2022,2,6000,45,2 out of 3,Super Area,"Devli, Sangam Vihar",Delhi,Unfurnished,Bachelors/Family,1,Contact Owner,2628
4/29/2022,2,10000,600,2 out of 3,Super Area,Trilokpuri,Delhi,Unfurnished,Bachelors/Family,2,Contact Owner,2629
5/10/2022,3,15000,800,Ground out of 4,Super Area,Kadipur,Delhi,Unfurnished,Bachelors/Family,1,Contact Owner,2630
6/8/2022,3,8000,1500,1 out of 1,Carpet Area,Cherlopalli TIRUPATI,Delhi,Unfurnished,Bachelors/Family,3,Contact Owner,2631
7/7/2022,1,10000,30,1 out of 5,Super Area,Mahipalpur,Delhi,Furnished,Bachelors/Family,1,Contact Owner,2632
5/12/2022,1,8500,55,Ground out of 3,Super Area,Gharoli,Delhi,Unfurnished,Bachelors/Family,1,Contact Owner,2633
6/9/2022,2,25000,900,Ground out of 3,Carpet Area,"Nirman Vihar, Preet Vihar",Delhi,Semi-Furnished,Bachelors/Family,2,Contact Owner,2634
6/22/2022,2,13000,1000,1 out of 2,Carpet Area,Bhajanpura,Delhi,Unfurnished,Bachelors/Family,1,Contact Owner,2635
5/27/2022,1,6000,360,1 out of 2,Super Area,Ghitorni,Delhi,Semi-Furnished,Bachelors/Family,1,Contact Owner,2636
5/6/2022,1,7000,450,1 out of 4,Super Area,"Mohan Garden, Razapur Khurd",Delhi,Furnished,Bachelors/Family,1,Contact Owner,2637
5/5/2022,2,22000,900,4 out of 5,Super Area,"Gangaram Vatika, Vishnu Garden",Delhi,Semi-Furnished,Bachelors/Family,2,Contact Owner,2638
4/29/2022,2,40000,1100,2 out of 4,Super Area,"Kailash Colony, Greater Kailash",Delhi,Furnished,Bachelors/Family,2,Contact Owner,2639
5/5/2022,2,22000,700,Ground out of 2,Super Area,Rohini Sector 7,Delhi,Furnished,Bachelors/Family,2,Contact Owner,2640
4/29/2022,1,4500,400,1 out of 2,Super Area,Sagar Pur,Delhi,Unfurnished,Bachelors/Family,1,Contact Owner,2641
4/29/2022,3,15000,950,Ground out of 3,Super Area,Rohini Sector 4,Delhi,Unfurnished,Bachelors/Family,2,Contact Owner,2642
6/30/2022,3,130000,3000,1 out of 5,Super Area,Defence Colony,Delhi,Semi-Furnished,Bachelors/Family,4,Contact Agent,2643
6/18/2022,2,23000,950,3 out of 3,Carpet Area,Ber Sarai,Delhi,Unfurnished,Bachelors/Family,2,Contact Agent,2644
5/27/2022,3,45000,1100,1 out of 4,Super Area,Chittaranjan Park,Delhi,Semi-Furnished,Bachelors/Family,3,Contact Agent,2645
5/29/2022,1,15000,497,3 out of 4,Carpet Area,Lajpat Nagar 4,Delhi,Unfurnished,Bachelors/Family,1,Contact Agent,2646
4/29/2022,3,13000,100,3 out of 4,Super Area,"Viswas Park, Matiala",Delhi,Semi-Furnished,Bachelors/Family,2,Contact Owner,2647
5/5/2022,2,10000,70,1 out of 4,Super Area,Shakarpur,Delhi,Semi-Furnished,Bachelors/Family,2,Contact Owner,2648
5/5/2022,2,10000,55,2 out of 4,Super Area,Dwarka Sector 8,Delhi,Unfurnished,Bachelors/Family,2,Contact Owner,2649
5/5/2022,1,6500,300,4 out of 5,Super Area,East Of Kailash,Delhi,Unfurnished,Bachelors/Family,1,Contact Owner,2650
6/29/2022,1,7000,400,2 out of 4,Carpet Area,Mandawali,Delhi,Unfurnished,Bachelors,1,Contact Owner,2651
5/5/2022,2,7000,500,2 out of 4,Super Area,Badarpur,Delhi,Semi-Furnished,Bachelors/Family,2,Contact Owner,2652
6/8/2022,4,17401,650,4 out of 4,Super Area,Patel Nagar West,Delhi,Furnished,Bachelors/Family,2,Contact Owner,2653
5/18/2022,1,5500,630,Ground out of 2,Super Area,Uttam Nagar,Delhi,Furnished,Bachelors/Family,1,Contact Owner,2654
4/29/2022,1,20000,450,1 out of 3,Super Area,DS 19,Delhi,Unfurnished,Family,1,Contact Owner,2655
4/29/2022,2,7000,500,1 out of 2,Super Area,Mahipalpur,Delhi,Semi-Furnished,Bachelors/Family,1,Contact Owner,2656
5/22/2022,5,190000,200,2 out of 2,Carpet Area,"Safdarjung Development Area, Hauz Khas",Delhi,Unfurnished,Bachelors,5,Contact Agent,2657
4/29/2022,2,13000,95,1 out of 4,Super Area,Shahdara,Delhi,Semi-Furnished,Bachelors/Family,1,Contact Owner,2658
7/2/2022,4,60000,272,Ground out of 4,Carpet Area,Model Town,Delhi,Furnished,Bachelors,3,Contact Agent,2659
5/27/2022,2,17000,800,2 out of 4,Carpet Area,Rohini Sector 24,Delhi,Unfurnished,Bachelors/Family,2,Contact Agent,2660
5/27/2022,2,16000,50,2 out of 4,Super Area,"Nirankari Colony, Mukherjee Nagar",Delhi,Unfurnished,Bachelors/Family,2,Contact Owner,2661
7/5/2022,1,9500,400,2 out of 4,Super Area,"Maidan Garhi, Chhattarpur",Delhi,Furnished,Bachelors/Family,1,Contact Owner,2662
4/29/2022,1,5000,450,Ground out of 3,Super Area,Vikash Nagar,Delhi,Unfurnished,Bachelors/Family,1,Contact Owner,2663
6/18/2022,3,27000,1800,2 out of 4,Carpet Area,"Jagriti Enclave, Anand Vihar",Delhi,Semi-Furnished,Bachelors/Family,3,Contact Agent,2664
6/18/2022,3,29000,1800,2 out of 4,Carpet Area,"Saini Enclave, Anand Vihar",Delhi,Semi-Furnished,Bachelors/Family,3,Contact Agent,2665
6/18/2022,3,29000,2000,1 out of 4,Carpet Area,Vivek Vihar Phase 1,Delhi,Semi-Furnished,Bachelors/Family,3,Contact Agent,2666
5/26/2022,4,37000,2700,2 out of 3,Carpet Area,"AGCR Enclave, Anand Vihar",Delhi,Semi-Furnished,Bachelors/Family,4,Contact Agent,2667
7/4/2022,4,36000,2700,2 out of 3,Carpet Area,"AGCR Enclave, Anand Vihar",Delhi,Semi-Furnished,Bachelors/Family,3,Contact Agent,2668
5/26/2022,3,35000,1800,4 out of 4,Carpet Area,Surajmal Vihar,Delhi,Semi-Furnished,Bachelors,3,Contact Agent,2669
5/26/2022,4,42000,2700,2 out of 4,Carpet Area,"Pushpanjali, Anand Vihar",Delhi,Semi-Furnished,Bachelors,4,Contact Agent,2670
5/26/2022,3,37000,1800,1 out of 4,Carpet Area,Preet Vihar,Delhi,Semi-Furnished,Bachelors/Family,3,Contact Agent,2671
7/4/2022,3,30000,1800,2 out of 3,Carpet Area,Surajmal Vihar,Delhi,Semi-Furnished,Bachelors/Family,3,Contact Agent,2672
5/8/2022,3,20000,1200,2 out of 3,Super Area,Ghitorni,Delhi,Semi-Furnished,Bachelors/Family,2,Contact Owner,2673
6/17/2022,1,8500,600,1 out of 4,Carpet Area,Chattarpur Extension,Delhi,Semi-Furnished,Bachelors,1,Contact Owner,2674
5/14/2022,1,11000,350,2 out of 5,Super Area,Sheikh Sarai,Delhi,Furnished,Bachelors/Family,1,Contact Owner,2675
6/18/2022,2,14000,100,2 out of 4,Super Area,Dwarka,Delhi,Semi-Furnished,Bachelors/Family,2,Contact Owner,2676
5/14/2022,3,55000,1800,1 out of 3,Carpet Area,Malviya Nagar,Delhi,Unfurnished,Bachelors/Family,3,Contact Agent,2677
6/18/2022,2,25000,900,3 out of 4,Carpet Area,"Jagriti Enclave, Anand Vihar",Delhi,Semi-Furnished,Bachelors,2,Contact Agent,2678
5/23/2022,3,20500,1150,3 out of 4,Carpet Area,Laxmi Nagar,Delhi,Unfurnished,Bachelors/Family,2,Contact Agent,2679
5/31/2022,4,28000,1400,2 out of 4,Carpet Area,Rohini Sector 24,Delhi,Semi-Furnished,Bachelors/Family,2,Contact Agent,2680
5/10/2022,1,5000,500,Ground out of 4,Super Area,Mahavir Enclave Part 1,Delhi,Semi-Furnished,Bachelors/Family,1,Contact Owner,2681
6/18/2022,4,35000,300,2 out of 4,Carpet Area,"AGCR Enclave, Anand Vihar",Delhi,Semi-Furnished,Bachelors/Family,3,Contact Agent,2682
6/18/2022,3,30000,1800,2 out of 4,Carpet Area,"Saini Enclave, Anand Vihar",Delhi,Semi-Furnished,Bachelors/Family,3,Contact Agent,2683
6/16/2022,1,10000,500,3 out of 4,Carpet Area,Neb Sarai,Delhi,Unfurnished,Bachelors/Family,1,Contact Agent,2684
4/29/2022,1,11000,500,Ground out of 4,Super Area,Rohini Sector 17,Delhi,Unfurnished,Bachelors/Family,1,Contact Owner,2685
5/5/2022,2,17000,80,1 out of 4,Super Area,Mayur Vihar Phase 1 Extension,Delhi,Semi-Furnished,Bachelors/Family,2,Contact Owner,2686
5/23/2022,2,35000,1000,2 out of 4,Super Area,Kalkaji,Delhi,Semi-Furnished,Bachelors,2,Contact Agent,2687
6/20/2022,3,30000,1600,6 out of 10,Super Area,"Highland Tower, Dwarka Sector 12",Delhi,Unfurnished,Bachelors/Family,2,Contact Owner,2688
6/7/2022,4,30000,1800,6 out of 8,Super Area,Dwarka Sector 22,Delhi,Semi-Furnished,Bachelors/Family,4,Contact Owner,2689
5/27/2022,2,13000,400,Ground out of 4,Carpet Area,Rohini Sector 24,Delhi,Semi-Furnished,Bachelors/Family,2,Contact Agent,2690
4/29/2022,2,13000,900,Ground out of 3,Super Area,Chhattarpur,Delhi,Semi-Furnished,Bachelors/Family,2,Contact Owner,2691
7/7/2022,1,11000,480,4 out of 5,Carpet Area,East Of Kailash,Delhi,Unfurnished,Bachelors/Family,1,Contact Agent,2692
5/5/2022,1,13000,180,2 out of 2,Carpet Area,Lajpat Nagar 1,Delhi,Unfurnished,Bachelors,1,Contact Owner,2693
7/9/2022,2,33000,1000,1 out of 3,Carpet Area,"Munirka Vihar, Munirka",Delhi,Unfurnished,Bachelors,2,Contact Agent,2694
5/23/2022,3,25000,1120,2 out of 3,Super Area,gg1 vikas puri,Delhi,Unfurnished,Bachelors/Family,2,Contact Owner,2695
5/27/2022,3,70000,1800,2 out of 4,Carpet Area,Saket,Delhi,Semi-Furnished,Bachelors,3,Contact Agent,2696
7/2/2022,3,30000,1200,1 out of 3,Carpet Area,Vikaspuri,Delhi,Semi-Furnished,Bachelors/Family,2,Contact Owner,2697
5/21/2022,1,9000,550,1 out of 4,Super Area,"DDA Flats Sarita Vihar, Sarita Vihar, Mathura Road",Delhi,Semi-Furnished,Bachelors/Family,1,Contact Agent,2698
6/30/2022,2,14500,1400,3 out of 4,Super Area,Dilshad Garden,Delhi,Unfurnished,Bachelors,1,Contact Owner,2699
5/27/2022,3,50000,1600,2 out of 4,Carpet Area,Vasant Kunj Sector C,Delhi,Semi-Furnished,Bachelors,2,Contact Agent,2700
5/16/2022,1,20000,650,1 out of 4,Carpet Area,Mayur Vihar 1,Delhi,Semi-Furnished,Bachelors/Family,1,Contact Agent,2701
4/29/2022,4,15000,120,Ground out of 2,Super Area,Rohini Sector 38,Delhi,Furnished,Bachelors/Family,4,Contact Owner,2702
6/2/2022,2,7500,450,1 out of 3,Carpet Area,Mahavir Enclave Part 1,Delhi,Unfurnished,Bachelors/Family,1,Contact Owner,2703
7/7/2022,1,13500,520,Ground out of 4,Super Area,Uttam Nagar,Delhi,Furnished,Bachelors/Family,1,Contact Owner,2704
6/13/2022,1,14000,850,2 out of 4,Super Area,Paschim Vihar,Delhi,Semi-Furnished,Bachelors,1,Contact Owner,2705
6/24/2022,2,18000,850,1 out of 4,Carpet Area,Saket,Delhi,Semi-Furnished,Bachelors,2,Contact Agent,2706
5/9/2022,2,14000,585,2 out of 4,Carpet Area,Pandav Nagar,Delhi,Semi-Furnished,Bachelors/Family,1,Contact Owner,2707
5/11/2022,3,65000,1600,Ground out of 4,Carpet Area,East Of Kailash,Delhi,Furnished,Bachelors/Family,2,Contact Agent,2708
5/5/2022,2,22000,950,2 out of 5,Super Area,Mayur Vihar Phase 1 Extension,Delhi,Unfurnished,Bachelors/Family,2,Contact Owner,2709
4/29/2022,1,4000,120,1 out of 2,Super Area,Najafgarh,Delhi,Unfurnished,Bachelors/Family,1,Contact Owner,2710
5/14/2022,2,10000,500,3 out of 3,Super Area,Vinod Nagar East,Delhi,Semi-Furnished,Bachelors/Family,1,Contact Owner,2711
5/14/2022,1,7500,200,2 out of 4,Carpet Area,kst chattarpur Apartments,Delhi,Unfurnished,Bachelors,1,Contact Agent,2712
5/5/2022,1,17000,550,2 out of 4,Super Area,Ramesh Nagar,Delhi,Semi-Furnished,Bachelors/Family,1,Contact Owner,2713
7/6/2022,1,18000,650,2 out of 4,Carpet Area,Gautam Nagar,Delhi,Semi-Furnished,Bachelors/Family,1,Contact Agent,2714
7/7/2022,4,70000,2800,6 out of 10,Carpet Area,Delhi estate Apartment,Delhi,Unfurnished,Bachelors,4,Contact Agent,2715
6/30/2022,1,10000,50,3 out of 4,Super Area,Mahipalpur,Delhi,Furnished,Bachelors/Family,1,Contact Owner,2716
6/8/2022,2,15000,550,4 out of 4,Carpet Area,Dori Walan,Delhi,Unfurnished,Bachelors/Family,1,Contact Owner,2717
7/4/2022,2,16500,90,4 out of 5,Super Area,DS 19,Delhi,Semi-Furnished,Bachelors/Family,2,Contact Owner,2718
6/30/2022,3,100000,2925,1 out of 4,Super Area,Defence Colony,Delhi,Semi-Furnished,Bachelors/Family,3,Contact Agent,2719
5/28/2022,1,7500,150,4 out of 4,Carpet Area,"New Mahavir Nagar, Tilak Nagar",Delhi,Furnished,Bachelors/Family,1,Contact Owner,2720
6/26/2022,2,6000,450,1 out of 3,Super Area,north chajjupur shahdara,Delhi,Unfurnished,Bachelors/Family,1,Contact Owner,2721
5/8/2022,2,18000,750,4 out of 4,Carpet Area,Mahavir Enclave Part 1,Delhi,Unfurnished,Bachelors,2,Contact Owner,2722
5/22/2022,2,18000,975,Ground out of 3,Super Area,Janakpuri,Delhi,Semi-Furnished,Bachelors/Family,1,Contact Owner,2723
4/29/2022,3,8000,106,Ground out of 4,Super Area,Burari,Delhi,Semi-Furnished,Bachelors/Family,1,Contact Owner,2724
5/5/2022,2,14000,750,4 out of 6,Super Area,Mehrauli,Delhi,Furnished,Bachelors/Family,2,Contact Owner,2725
5/10/2022,2,11000,80,2 out of 4,Super Area,"Khanpur, Madangir",Delhi,Semi-Furnished,Bachelors/Family,2,Contact Owner,2726
5/14/2022,3,25000,96,2 out of 5,Super Area,Rohini Sector 11,Delhi,Unfurnished,Bachelors/Family,2,Contact Owner,2727
4/29/2022,1,9000,500,1 out of 3,Super Area,Chhattarpur,Delhi,Unfurnished,Bachelors/Family,1,Contact Owner,2728
5/14/2022,3,47000,1550,Ground out of 3,Carpet Area,Vasant Kunj,Delhi,Semi-Furnished,Bachelors/Family,2,Contact Agent,2729
6/7/2022,2,20000,1000,3 out of 3,Super Area,"Gaurav Apartment, Indraprastha Extension, Patparganj",Delhi,Semi-Furnished,Bachelors/Family,2,Contact Owner,2730
4/29/2022,1,6000,400,2 out of 4,Super Area,Mehrauli,Delhi,Unfurnished,Bachelors/Family,1,Contact Owner,2731
4/29/2022,1,5000,450,1 out of 4,Super Area,Bhajanpura,Delhi,Unfurnished,Bachelors/Family,1,Contact Owner,2732
4/29/2022,2,20000,1000,3 out of 4,Super Area,"DDA Devdoot Apartment, Vikaspuri",Delhi,Semi-Furnished,Family,1,Contact Owner,2733
4/29/2022,1,10000,450,2 out of 4,Super Area,"Khirki extension, Malviya Nagar",Delhi,Unfurnished,Bachelors/Family,1,Contact Owner,2734
7/4/2022,3,15000,100,3 out of 4,Super Area,Chhattarpur,Delhi,Semi-Furnished,Bachelors/Family,2,Contact Owner,2735
